Listing_Title,Listing_Price,Promo_Price,Prod_Rating,Prod_Raview,Stock,Sku_Id,Url,Site_Prod_ID,Brand,Seller_Name,Stocks_availability,Warranty,Size,Description,Specification
KACA LCD KACA TOUSCREN DIGITIZER ORIGINALL SAMSUNG GALAXY S7 EDGE  ,Not available,109200,0,0,39,5732898400,https://www.bukalapak.com/p/handphone/hp-smartphone/2mi6cnr-jual-kaca-lcd-kaca-touscren-digitizer-originall-samsung-galaxy-s7-edge,2mi6cnr,Samsung,duatoserba,available,False,Not available,"KACA LCD/KACA TOUSCREN/KACA DEPAN DIGITIZER ORIGINALL SAMSUNG GALAXY S7 EDGE,, READY STOCK :<br/>-GOLD<br/>-HITAM. <br/><br/><br/>SKU : 3131/1056800145639391232/54","{'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '0', 'features': '4G - LTE', 'garansi': '1 Tahun', 'network': 'GSM', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': '18:9', 'sim-card': 'Single SIM'}"
Best Seller Samsung Galaxy S7 Edge Black Onyx 4.32Gb Bnib Garansi Resmi Sein - Silver Titanium,Not available,7450000,0,0,50,7881376439,https://www.bukalapak.com/p/handphone/hp-smartphone/3lsftgb-jual-best-seller-samsung-galaxy-s7-edge-black-onyx-4-32gb-bnib-garansi-resmi-sein-silver-titanium,3lsftgb,Samsung,Sharga Shop ID,available,False,Not available,"<p>TURUN HARGA</p><p>KONFIRMASIKAN STOK DAHULU APAKAH READY SEBELUM ORDER</p><p>Mohon Kerja Samanya Untuk ber ""Diskusi Produk"" sebelum anda pesan !!! Untuk memastikan ukuran, warna dan jumlah pesanan Anda tersedia..</p><p>Mohon maaf kami tidak bisa diburu-buru. Tetapi tentu saja orderan anda akan kami usahakan diproses secepatnya.</p><p>BEDA LOKASI YA KAK JADI JANGAN DIGABUNG DENGAN ORDERAN YANG LAIN...</p><p>STOK KOSONG</p><p>UNTUK SAMSUNG GALAXY A71 8/128GB, silahkan klik link berikut :</p><p>THANK YOU</p>","{'battery-size': '> 6000 mAH', 'brand': 'Xiaomi', 'camera': 'Camera', 'camera-resolution': 'More than 40 Megapixel', 'display_size': '5.5""""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Support MicroSD', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Exynos', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'LCD', 'sim-card': 'Dual SIM'}"
Promo  Bayar Di Tempat Pelindung Lensa Kamera Tipis 0 15mm untuk Samsung Galaxy S6 S7 S8 Plus Diskon,Not available,77000,0,0,200,7387429362,https://www.bukalapak.com/p/handphone/hp-smartphone/3drvdw3-jual-promo-bayar-di-tempat-pelindung-lensa-kamera-tipis-0-15mm-untuk-samsung-galaxy-s6-s7-s8-plus-diskon,3drvdw3,Samsung,nanda BOX,available,False,Not available,"<p>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>1.100% Brand New Good Quality And Durable Material Fresh, Colorful, Stylish<br>2.Ultra-Thin Arc Edge Tempered Glass <br>3.Protect Your Cell Phone From Dust, Scratching<br>4.Protect Your Cell Phone Valuable Investmentfrom Scratched And Damage.<br>5.Fashion Highly Full Screen Coverage Clear Glass With 2.5  Edging Craft. Dear, customer;<br>Produk ini Asli Import dengan kualitas premium terbaik untuk kepuasan anda 100%<br>Produk yang tampil silahkan langsung di order karena 100% ready<br>Pengiriman dari luar negeri dengan estimasi waktu tiba hanya 5-14 hari<br>Harga kami adalah harga terbaik, hati-hati dengan produk yang dijual dengan harga lebih murah.<br>HAPPY SHOPPING :)<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus</p><p>SKU : 3131/1115098165287763968/55</p>","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
Samsung Galaxy S7 Flat Duos Rose Gold,Not available,5650000,0,0,2,164421362,https://www.bukalapak.com/p/handphone/hp-smartphone/7gt0ph-jual-samsung-galaxy-s7-flat-duos-rose-gold,7gt0ph,Samsung,Mas Agiel,available,False,Not available,"SAMSUNG S7  Flat   "" DUOS""  ""  ROSE GOLD ""   <br/>Mulus mulus 95- 97%   ( cek detail Pict ) <br/>SM - G930FD <br/>speek googling<br/><br/>garansi personal 1 minggu setelah barang di terima<br/>wa","{'brand': 'Samsung', 'camera': 'Camera', 'display_size': '5.0""', 'features': ['4G - LTE', 'Touchscreen', 'Wifi', 'Bluetooth', '3G', 'GPS Navigation', 'Memory Card Slots', 'MP3', 'FM Radio', 'e-mail', 'Video Player', 'Front Camera', 'QWERT Keyboard', 'Dual Sim Card'], 'garansi': 'Tidak bergaransi', 'network': 'GSM', 'operating_system': 'Android'}"
Samsung Galaxy S7 Edge Duos Like New,Not available,7250000,0,0,10,78335825,https://www.bukalapak.com/p/handphone/hp-smartphone/7g0emz-jual-samsung-galaxy-s7-edge-duos-like-new,7g0emz,Samsung,Mas Agiel,available,False,Not available,"Samsung S7 Edge Like New<br/>"" DUOS "" dua kartu "" SM - G935FD "" ( global)<br/> GOLD PLATINUM <br/> BLACK ONYX<br/>Ada Bahasa Indonesia Yang Baik dan Benar<br/>Suport 4G LTE indonesia ALL Operator<br/><br/>WA","{'brand': 'Samsung', 'camera': 'Camera', 'display_size': '5.5""', 'features': ['4G - LTE', 'Touchscreen', 'Wifi', 'Bluetooth', '3G', 'GPS Navigation', 'Memory Card Slots', 'MP3', 'e-mail', 'Video Player', 'Front Camera', 'QWERT Keyboard', 'Dual Sim Card', ''], 'garansi': '1 Tahun', 'network': 'GSM', 'operating_system': 'Android'}"
Lem adhesive cover belakang Samsung Galaxy S7 flat ,Not available,28000,0,0,150,6386689639,https://www.bukalapak.com/p/handphone/hp-smartphone/2x9zcm6-jual-lem-adhesive-cover-belakang-samsung-galaxy-s7-flat,2x9zcm6,Samsung,Fresh Store48,available,False,Not available,Lem adhesive cover belakang Samsung Galaxy S7 flat<br/>lem untuk cover bagian belakang samsung anda.<br/>Harga per 1psc <br/><br/><br/>SKU : 3131/1059652529432477696/55,"{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': '4G - LTE', 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
BACK DOOR BACK CASSING ORIGINALL SAMSUNG GALAXY S7 EDGE  ,Not available,57400,0,0,150,6393296149,https://www.bukalapak.com/p/handphone/hp-smartphone/2xdwkxb-jual-back-door-back-cassing-originall-samsung-galaxy-s7-edge,2xdwkxb,Samsung,Fresh Store48,available,False,Not available,READY STOK WARNA:<br/>-GOLD<br/>-HITAM<br/>-PUTIH<br/>-SILVER. <br/><br/><br/>SKU : 3131/1057899676636463104/55,"{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': '4G - LTE', 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
Samsung Galaxy S7 Flat Duos Ram 4-32gb Oreo Mulus Lengkap Ori SEIN,Not available,2900000,0,0,1,1103606842,https://www.bukalapak.com/p/handphone/hp-smartphone/ib8or5-jual-samsung-galaxy-s7-flat-duos-ram-4-32gb-oreo-mulus-lengkap-ori-sein,ib8or5,Samsung,dany tablet,available,False,Not available,"Barang Ready Warna Gold<br><br/>tdk perlu tanya stock, tinggal klik beli.<br><br/><br><br/>Samsung Galaxy S7 Flat/ Datar ( Bukan Edge)<br><br/>Lebih aman di banding yg Edge Rawan Retak<br><br/><br><br/>Original Samsung Ex Garansi Resmi SEIN (sdh habis)<br><br/><br><br/>- Hp Support Smartfren Unlimited<br><br/>- Kamera bisa Silent keren kaya iPhone<br><br/>- S7 Flat 32gb<br><br/>- Ram 4gb<br><br/>- Dual sim (Hybrid)<br><br/>- Android Oreo 8.0<br><br/>- Dual Facebook<br><br/>- Dual Messenger<br><br/>- Dual WA<br><br/>- DLL<br><br/><br><br/>KONDISI :<br><br/>+ Mesin dan Fungsi"" lainnya Normal Siap Pakai No kendala<br><br/>+ Tombol"" Berfungsi Semua<br><br/>+ Fingerprint Bagus<br><br/>Pokoknya No Minus<br><br/><br><br/>KONDISI FISIK :<br><br/>+ Body mulus 98%<br><br/>+ 2% nya krn barang bekas di pakai<br><br/>+ Sesuai Gambar di atas<br><br/>+ Di jamin masih oke punya walaupun tentu tdk seperti barang baru<br><br/>+ Plastik belakang baru aja di lepas<br><br/><br><br/>KELENGKAPAN FULL SET :<br><br/>- HP<br><br/>- Fast Charger<br><br/>- Kabel Data<br><br/>- Hansfree<br><br/>- OTG<br><br/>- Sim Ejector<br><br/>- Dus Imei Tembus<br><br/>- Buku""<br><br/>Original Semua<br><br/><br><br/>BONUS:<br><br/>~ Flip Cover Kartu masih bagus<br><br/>~ Sim Converter supaya Hpnya bisa On Sim 1 dan Sim 2 dan MicroSD secara Bersamaan<br><br/><br><br/># Yg tdk disebutkan berarti tdk ada<br><br/><br><br/>TDK TERIMA PERTANYAAN BERULANG""","{'brand': 'Samsung', 'camera': 'Camera', 'camera-resolution': '13 to 20 Megapixel', 'display_size': '5.7""', 'features': ['4G - LTE', '3G', 'Wireless Charging', 'Fingerprint Sensor', 'Acceleromater', 'Water Resistance', 'Dual Sim Card'], 'garansi': 'Tidak bergaransi', 'network': 'Dual GSM-GSM', 'operating_system': 'Android', 'processor': 'Snapdragon', 'screen-aspect-ratio': '18:9', 'sim-card': 'Dual Slot Hybrid'}"
samsung galaxy S7 edge Black,Not available,10000000,0,0,1000,6435123929,https://www.bukalapak.com/p/handphone/hp-smartphone/2y2oyzi-jual-samsung-galaxy-s7-edge-black,2y2oyzi,Samsung,Tinidarsinah,available,False,Not available,"Brand New In Box, garansi resmi 1 tahun.","{'brand': 'RAVPower', 'internal-memory': 'Lainnya', 'memory-size': 'Lainnya', 'operating_system': 'Lainnya'}"
BUZZER LOUND SPEAKER SAMSUNG GALAXY S7 EDGE G935 ORIGINAL CCE,Not available,52500,0,0,14,6909965733,https://www.bukalapak.com/p/handphone/hp-smartphone/35y4007-jual-buzzer-lound-speaker-samsung-galaxy-s7-edge-g935-original-cce,35y4007,Samsung,Eds Store,available,False,Not available,"Selamat Datang Kakak..Juragan..<br><br/><br><br/><br><br/>###kepada pelanggan kami yang terhormat, kami berusaha akan melakukan yang terbaik untuk pelanggan kami .maka, <br><br/>mohon baca dulu sebelum klik beli!!!! <br><br/><br><br/>no garansi<br><br/><br><br/>*spesifikasi<br><br/>-produk sesuai gambar yang kami pasang <br><br/>-kualitas ok <br><br/>-kami melayani grosiran dan eceran<br><br/><br><br/>*jangan ragu belanja disini <br><br/>karena:<br><br/>- barang kami sesuai gambar dan tak akan mengecewakan <br><br/>-pengiriman cepat dan resi akan di bagikan hari yang sama saat order <br><br/>-beli eceran harga grosiran <br><br/>-beli grosiran harga special<br><br/>-gampang, tanpa keluar rumah <br><br/>tidak ribet, <br><br/><br><br/>*dan kami akan tetap melayani dan tetap bisa di ajak kerja sama jika barang yang di terima bermasalah saat pengiriman. <br><br/><br><br/>*kami selalu mengutamakan keamanan barang saat pengiriman, dan kepuasan serta kepercayaan pelanggan. <br><br/><br><br/><br><br/>*selamat berbelanja <br><br/>terima kasih<br><br/><br><br/><br><br/>Terimakasih sudah mampir dan berbelanja di Toko Kami..<br><br/><br><br/>Semoga menjadi langganan dan dilancarkan lagi rejekinya.. :)<br><br/><br><br/>#Bukalapak #Superseller #Muslim #Muslimah #Hijrah #Ramadhan #ObatAmbien #Obat #Dermatix #Mylanta #Actifed #Kutil #Listerine #Kacamata #Oakley #Tagheuer #BalanceShoes #Sepatu #Celana #TasCeline #Tas #NShoes #Shoes #JamTanganDior #JamTangan #Dior #CharlesKeith #TasDior #KhimarCeline #Khimar #JamTanganWanita #vape #Pod #SpeakerBluetooth #Speaker<br><br/><br><br/>SKU : 3131/1101654088609349632/55","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
TERBARU Garansi 1 Tahun Bantu Claim Samsung Galaxy S7 EDGE 32GB DUOS,Not available,10425000,0,0,50,1444107115,https://www.bukalapak.com/p/handphone/hp-smartphone/nvk01c-jual-terbaru-garansi-1-tahun-bantu-claim-samsung-galaxy-s7-edge-32gb-duos,nvk01c,Samsung,Muses Gadget,available,False,Not available,"LIMITED<br/><br/>NOTE : MOHON KONFIRMASI KETERSEDIAAN STOK TERLEBIH DAHULU SEBELUM ORDER.<br/><br/> ----------***----------***----------***----------***----------***<br/>!!!PENJELASAN SAMSUNG YANG DIJUAL RIZKYAPPLE!!!<br/>----------***----------***----------***----------***----------***<br/>* Original Samsung 100% Aksesoris Original, !!!Seller Lain Banyak Yang Tukar Aksesoris !!!<br/>* Samsung Bisa Semua Operator DUAL SIM<br/>* Samsung Brand New Masih Segel<br/><br/>----------***----------***----------***----------***----------***--------<br/>!!!KENAPA HARUS BANGET BELI SAMSUNG DI RIZKYAPPLE!!!<br/>----------***----------***----------***----------***----------***--------<br/>* Customer Service Kami Akan Selalu Menjawab Setiap Pertanyaan Anda FREE TANPA BIAYA<br/>* TRUSTED SELLER Sudah lebih 5 Tahun Berjualan Produk <br/>* Uang di Kembalikan 2X Lipat Jika Barang Tidak Original <br/>* Pengiriman By JNE AMAN Sampai tujuan,TIDAK SEPERTI GOSEND BRG DIBAWA KABUR DRIVER <br/><br/>----------***----------***----------***----------***<br/>!!! INI PENTING MASALAH GARANSI !!!<br/>----------***----------***----------***----------***<br/>!!! Garansi Resmi Samsung Singapura !!!<br/>Garansi Kita Bantu Claim 1 Tahun Ke Samsung Singapura, FREE Tanpa Biaya <br/>Proses Claim Garansi 1 Bulan Dari Samsung Singapura, Unit Akan di Replace / Repair Tergantung Pihak Samsung<br/>!!! Garansi Tukar Baru 1x24 Jam Jika Barang Yang di Terima Rusak Fisik ( di luar human error )<br/>!!! Garansi Tukar Baru 7x24 Jam Jika Barang Yang di Terima Rusak Software / Hardware ( di luar human error )<br/><br/>----------***----------***----------***----------***----------***----------<br/>!!! HATI-HATI PASTIKAN SELLER MENJAMIN GARANSI KETIKA BARANG RUSAK !!!<br/>banyak seller yang lepas tangan perihal garansi<br/>banyak seller yang cuma kasih garansi tukar baru 1 hari saja bahkan dalam hitungan jam<br/>----------***----------***----------***----------***----------***----------","{'brand': 'Merk Lainnya', 'camera': 'Camera', 'display_size': '0', 'features': ['4G - LTE'], 'garansi': 'Tidak bergaransi', 'network': 'GSM', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': '18:9', 'sim-card': 'Single SIM'}"
SDH TERUJI Real 5D Curved Temped Glass For Samsung Galaxy S6 S7 edge S8 S9 Plus Full Cover MANTAB GAESSS,Not available,132900,0,0,200,7129949495,https://www.bukalapak.com/p/handphone/hp-smartphone/39kl5xo-jual-sdh-teruji-real-5d-curved-temped-glass-for-samsung-galaxy-s6-s7-edge-s8-s9-plus-full-cover-mantab-gaesss,39kl5xo,Samsung,Adira panjaitan,available,False,Not available,"HARAP BACA DESKRIPSI BARANG SEBELUM ORDER!!! JADILAH PEMBELI CERDAS!!! JANGAN MALAS MEMBACA YA GAN :)<br><br/>Use : Mobile Phone<br><br/>Features : Easy to Install,Ultra-thin,Scratch Proof<br><br/>Compatible Samsung Model : Galaxy S9,Galaxy S7,Galaxy S8,Galaxy S7 edge,Galaxy S9 Plus,Galaxy Note 8,Galaxy S8 Plus<br><br/>Compatible Phone Brand : Samsung<br><br/>Edge-to-edge Coverage : Yes<br><br/>Package : Yes<br><br/>With Retail Package : Yes<br><br/>Type : Front Film<br><br/>Cover : Full Coverage<br><br/>Selamat datang di toko kami Barang yang Agan/sista pilih ini dikirim langsung dari China ke alamat tujuan kamu di Indonesia.<br><br/><br><br/>Estimasi lama pengiriman sekitar 7-12 hari kerja sejak barang dikirim.<br><br/><br><br/>Jam operasional : Senin - Sabtu (09.00 - 15.00 WIB)<br><br/><br><br/><br><br/>SKU : 3131/1091201162698997760/55","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
Samsung Galaxy S7 edge kondisi second mulus,1750000,1662500,0,0,99,8489661721,https://www.bukalapak.com/p/handphone/hp-smartphone/3vnczbg-jual-samsung-galaxy-s7-edge-kondisi-second-mulus,3vnczbg,Samsung,Brinarlian Shop,available,False,Not available,"<p>Deskripsi Samsung Galaxy S7 edge kondisi second mulus<br>Samsung Galaxy S7 edge kondisi second mulus</p><p>TAMPILAN<br>Ukuran Layar 5.5""<br>Water Resistant Tidak<br>Resolusi Layar 1440 x 2560pixels<br>Kedalaman Piksel 534ppi<br>Scratch Resistant Tidak<br>MEMORI<br>Penyimpanan Eksternal Ya<br>RAM 4GB<br>KAMERA<br>Resolusi Kamera 12MP<br>Resolusi Kamera Depan 5MP<br>Tipe Kamera Single Kamera<br>Video Resolution 4K<br>PLATFORM<br>Sistem Operasi Android<br>Tipe Prosesor Exynos 8890 Octa (14 nm) - G935FD, G935F, G935W8<br>Prosesor Inti Octa Core<br>BATTERY<br>Kapasitas Baterai 3600mAh<br>Charging Wireless Charging and Fast Charging<br>PELUNCURAN<br>Tahun Rilis 2016<br>Bulan Rilis Maret<br>SIM<br>Dual SIM Ya<br>SIM Card Nano-SIM<br>KONEKSI<br>USB Connector Micro-USB<br>NFC Ya<br>Wi-Fi Standard 802.11 a/b/g/n/ac<br>DESAIN<br>Berat 157g<br>Body Material Logam<br>Dimensi (W x H x D) 150.9 x 72.6 x 7.7mm<br>FITUR<br>Face Recognition Tidak<br>Fingerprint Scanner Tidak</p>","{'battery-size': '3000 - 4000 mAH', 'brand': 'Samsung', 'camera': 'Camera', 'camera-resolution': '10 to 13 Megapixel', 'display_size': '5.5', 'features': ['4G - LTE', 'GPS Navigation', 'e-mail', 'Front Camera', 'Acceleromater', 'Fingerprint Sensor', 'Dual Sim Card', 'Touchscreen', '3G', 'Wifi', 'QWERTY Keyboard', 'MP3', 'FM Radio', 'Wireless Charging', 'Water Resistance', 'NFC', 'Water Proof', 'Video Player', 'Memory Card Slots', 'Bluetooth'], 'garansi': 'Tidak bergaransi', 'guarantee-type': 'Toko', 'internal-memory': '32GB', 'memory-card': 'Support MicroSD', 'memory-size': '4GB', 'network': 'GSM', 'operating_system': 'Android', 'processor': 'Snapdragon', 'screen-aspect-ratio': '4:3', 'screen-type': 'LCD', 'sim-card': 'Dual SIM'}"
Samsung Galaxy S7 Edge - Black Onyx,Not available,10000000,0,0,1000,6435299759,https://www.bukalapak.com/p/handphone/hp-smartphone/2y2sqi4-jual-samsung-galaxy-s7-edge-black-onyx,2y2sqi4,Samsung,solihzakaria,available,False,Not available,"BRAND NEW IN BOX<br/>- Semua barang yang kami jual bersegel dan baru 100%<br/><br/>ORIGINAL<br/>hanya menjual barang dan accessories original 100%, Garansi 100% uang kembali<br/>jika barang replika/palsu<br/><br/>GARANSI INTERNATIONAL 1 TAHUN<br/>- Bantu klaim garansi ( lama klaim +/- 1 Bulan )<br/>Spec:<br/>- Display : 5,5""<br/>- Internal : 32GB<br/>- RAM : 4GB<br/><br/>Warna :<br/>- Black<br/>- White<br/>- Gold<br/><br/>Dual Camera f/1.7 12MP (Rear) + 5MP (Front)<br/>Dual-Pixel Photo Technology<br/>Phase Detection Auto Focus (0,2 second)<br/>Smart OIS<br/>LED Flash<br/>5.5 Inch Quad HD super AMOLED display<br/>Internal Storage 32GB<br/>External Storage Expandable up to 200GB<br/>Big Capacity (3600 mAh)<br/>IP68 Certified Water &amp; Dust Resistant<br/>Android Marshmallow 6.0<br/>Dual Nano SIM Hybrid<br/>4GB RAM<br/>Processor Exynos 8890 Octa Core (2.3 Ghz Quad + 1.6 Ghz Quad)<br/>Always-on Display<br/>Vulkan API<br/>Capless USB Port<br/>Fingerprint Sensor<br/>Fast Charging<br/>Task Edge<br/>4G LTE <br/><br/>Samsung Galaxy S7 Edge dilengkapi dengan fitur anti-air dengan seal karet pada<br/>penutup port, termasuk port USB, disematkan di dalam bodi sehingga terlihat<br/>lebih rapih. Samsung Galaxy S7 Edge memiliki sertifikasi IP68 yang dapat berada<br/>di dalam air dengan kedalaman hingga 1,5 meter selama paling lama 30 menit<br/><br/>Dual Pixel 12MP<br/>Samsung Galaxy S7 Edge dengan kamera belakang 12MP mengusung teknologi dual<br/>pixel dan dibekali dengan aperture f/1.7, Teknologi kamera ini diklaim<br/>memberikan gambar yang lebih tajam dan lebih cerah meskipun dalam keadaan<br/>sedikit cahaya. Samsung Galaxy S7 Edge dengan fitur Phase Detection Auto Focus<br/>dengan kecepatan 0.2 sec, Membuat kecepatan memotret yang lebih akurat dan hasil<br/>foto yang maksimal. Dan Kamera depan 5MP yang menghasilkan foto selfie<br/>berkualitas sangat baik.","{'brand': 'RAVPower', 'internal-memory': 'Lainnya', 'memory-size': 'Lainnya', 'operating_system': 'Lainnya'}"
Samsung galaxy s7 flat 4-32gb sein mulus,Not available,2500000,0,0,1,4097223151,https://www.bukalapak.com/p/handphone/hp-smartphone/1vkjs8t-jual-samsung-galaxy-s7-flat-4-32gb-sein-mulus,1vkjs8t,Samsung,CN Phone,available,False,Not available,Second fullset original<br/>Galaxy s7 flat<br/>4/32gb silver<br/>Kondisi masi oke normal semua<br/>Resmi samsung sein<br/>Masi ok banget,"{'brand': 'Samsung', 'camera': 'Camera', 'camera-resolution': '10 to 13 Megapixel', 'display_size': '5.0""', 'features': ['4G - LTE', ' 3G', ' Wifi', ' Touchscreen', ' QWERTY Keyboard', ' Bluetooth', ' GPS Navigation', ' Memory Card Slots'], 'garansi': 'Tidak bergaransi', 'network': 'GSM', 'operating_system': 'Android', 'processor': 'Snapdragon', 'screen-aspect-ratio': '18:9', 'sim-card': 'Dual Slot Hybrid'}"
samsung galaxy s7 flat 4-32gb silver mulus,Not available,3575000,0,0,1,1285790512,https://www.bukalapak.com/p/handphone/hp-smartphone/la8k5s-jual-samsung-galaxy-s7-flat-4-32gb-silver-mulus,la8k5s,Samsung,CN Phone,available,False,Not available,Second fullset original<br/>Galaxy s7 flat 4/32gb<br/>Kondisi mulus<br/>Resmi samsung sein indonesia<br/>Normal semua,"{'brand': 'Samsung', 'camera': 'Camera', 'display_size': '5.0""', 'features': '4G - LTE, 3G, Wifi, GPS Navigation, Touchscreen, Memory Card Slots', 'garansi': '1 Tahun', 'network': 'Dual GSM-GSM', 'operating_system': 'Android', 'processor': 'Snapdragon', 'screen-aspect-ratio': '18:9', 'sim-card': 'Dual SIM'}"
